Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
0.0,1,64.0,50840.048484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9669532775878903E-5,100,0.0,DDOS-ICMP_FLOOD
32.0,6,80.8,1185.4008987366817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18036,66,2962,1803.6,915.7956103847628,1803.6,0.0019295930862426,10,838681.6000000001,BENIGN
20.0,6,64.0,38154.31638315292,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.6218891143798828E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,41581.28283929811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.404928207397461E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,19497.508367422837,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0,99,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.1288604736328126E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,34424.6881155614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9048919677734376E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,56269.170914945,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.778125762939453E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,30497.37511815604,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.278970718383789E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,43745.3483521068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.285957336425781E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,28042.414922778637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.56602668762207E-5,100,0.0,DDOS-TCP_FLOOD
8.0,17,64.0,37216.53948535936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.686977386474609E-5,100,0.0,DDOS-UDP_FLOOD
19.88,6,65.91,31307.78532507278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6154,60,214,61.54,15.399999999999968,61.54,3.194093704223633E-5,100,237.15999999999897,DDOS-TCP_FLOOD
8.0,17,64.0,53994.6446961895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.056121826171875E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,10079.553974814957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.922027587890626E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,51755.97235932873,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.981019973754883E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,56949.13781398506,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.755952835083008E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,41701.1731954663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.398014068603516E-5,100,0.0,DDOS-SYN_FLOOD
0.0,1,64.0,19327.699184369383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.174875259399414E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,22035.851633918253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.575967788696289E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,41355.78781305462,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.418041229248047E-5,100,0.0,DDOS-RSTFINFLOOD
19.76,6,65.74,42864.62953500256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,6322,60,230,63.22,22.689640763568686,63.22,2.332925796508789E-5,100,514.8197979797977,DDOS-TCP_FLOOD
0.08,1,64.64,53966.85537828101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.99,0.0,1.0,1.0,6288,60,348,62.88,28.799999999999997,62.88,1.852989196777344E-5,100,829.4399999999997,DDOS-ICMP_FLOOD
29.6,6,59.4,177.0099555608074,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,11305,60,2962,1130.5,1000.7827214513426,1130.5,0.0056599855422973,10,1001566.0555555556,BENIGN
8.0,17,64.0,29429.581813078865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6015,60,75,60.15,1.5000000000000018,60.15,3.397941589355469E-5,100,2.2500000000000053,DOS-UDP_FLOOD
0.0,1,64.0,49677.88700698804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0148754119873048E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,32436.037429433145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.082990646362305E-5,100,0.0,DOS-TCP_FLOOD
19.8,6,63.36,13779.827846770484,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,7.257938385009766E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,48494.669904035145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.062082290649414E-5,100,0.0,DDOS-SYN_FLOOD
8.24,17,65.71,31825.6620380909,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999998,60.06,3.142118453979492E-5,100,0.3599999999999997,DDOS-UDP_FLOOD
20.0,6,64.0,16157.417466004084,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.190061569213867E-5,100,0.0,DDOS-RSTFINFLOOD
0.08,47,66.55,2341.041727132683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,1.0,1.0,56808,70,578,568.08,69.8106645784789,568.08,4.306888580322E-4,100,4873.528888888889,MIRAI-GREIP_FLOOD
20.2,6,63.82,12456.355428842957,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.399999999999999,60.14,8.028030395507813E-5,100,1.9599999999999973,DDOS-TCP_FLOOD
8.0,17,64.0,9034.969734829718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.106810569763E-4,100,0.0,DDOS-UDP_FLOOD
0.0,1,64.0,29664.78534549827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.3721923828125E-5,100,0.0,DDOS-ICMP_FLOOD
7.44,17,77.37,7554.582132564841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.07,0.0,1.0,1.0,6070,60,70,60.7,2.5643239997624283,60.7,1.323699951171E-4,100,6.575757575757578,DOS-UDP_FLOOD
20.0,6,64.0,29524.876812614388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.387928009033203E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.2,1,64.0,24038.88124713434,0.0,0.0,0.01,0.0,0.01,0.0,0.0,1,0,0,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.160881042480469E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,54085.15796260477,0.0,0.0,0.16,0.84,0.84,0.0,0.0,84,0,0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.848936080932617E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,32321.060337520223,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.093957901000977E-5,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,28785.28584174044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.4739971160888674E-5,100,0.0,DDOS-UDP_FLOOD
0.0,1,67.82,6958.035832780359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.437282562255E-4,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,101116.29701060752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.889602661132812E-6,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,28426.323280243985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.517866134643555E-5,100,0.0,DOS-SYN_FLOOD
0.0,1,64.0,76107.85701324623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.3339519500732424E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,47,64.0,4734.404912407441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,2.123498916625E-4,100,0.0,MIRAI-GREIP_FLOOD
20.0,6,64.0,28960.187806393704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.45301628112793E-5,100,0.0,DOS-TCP_FLOOD
20.0,6,64.0,33989.497568881685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.942085266113281E-5,100,0.0,DDOS-SYN_FLOOD
0.0,1,64.0,70221.06144316088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.4250278472900391E-5,100,0.0,DDOS-ICMP_FLOOD
29.6,6,96.9,66.23739188248058,0.1,0.0,0.0,0.4,0.9,0.0,0.0,9,0,1,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2078,66,987,207.8,286.815000382554,207.8,0.016111421585083,10,82262.84444444445,BENIGN
17.6,17,144.9,45.9038038077477,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1370,60,262,137.0,84.79648839689321,137.0,0.0228344917297363,10,7190.444444444444,VULNERABILITYSCAN
30.8,6,82.7,297.14172363713647,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1867,66,790,186.7,221.69902019529889,186.7,0.0033811092376708,10,49150.45555555555,RECON-OSSCAN
19.8,6,63.36,23544.98708880656,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,4.248142242431641E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,12975.01701416816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.735967636108399E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,119190.22449559534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.389949798583984E-6,100,0.0,DDOS-TCP_FLOOD
0.0,1,63.36,49379.609135860606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.0260810852050786E-5,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,29985.01572776666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.335952758789062E-5,100,0.0,DDOS-UDP_FLOOD
19.8,6,63.36,29044.415206703132,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.451824188232422E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,35460.80486980047,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8200149536132813E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,32042.047364400307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.120899200439453E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,18828.802298437786,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.311965942382813E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,44407.66543144521,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.251863479614258E-5,100,0.0,DDOS-RSTFINFLOOD
19.36,6,65.27,2221.2299023449914,0.0,0.0,0.0,0.96,0.96,0.0,0.0,96,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0,0.0,0.98,0.98,6231,60,230,62.31,18.003195563706207,62.31,4.502010345458E-4,100,324.1150505050508,DDOS-PSHACK_FLOOD
8.0,17,64.0,23363.992869875223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.303932189941407E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,6557.288474767057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.525020599365E-4,100,0.0,DDOS-SYN_FLOOD
0.56,1,63.25,690.7751800101452,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.03,0.0,0.01,0.95,0.0,0.99,0.99,89026,60,1514,890.26,593.1321691672184,890.26,0.0014476585388183,100,351805.77010100987,DDOS-ICMP_FRAGMENTATION
20.0,6,64.0,46598.20019997778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.146005630493164E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,65.82,10395.063074673471,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.660959243774414E-5,100,0.0,DDOS-TCP_FLOOD
0.0,1,64.0,41876.03833865815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.3889541625976563E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,69053.40796838986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.4491081237792967E-5,100,0.0,DDOS-ICMP_FLOOD
20.12,6,64.0,36352.08875021667,0.0,0.99,0.0,0.0,0.01,0.0,0.0,1,99,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7454,60,1514,74.54,145.4,74.54,3.1909942626953126E-5,100,21141.16,DDOS-SYN_FLOOD
20.0,6,64.0,33887.888826048315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.444910049438477E-5,100,0.0,DOS-TCP_FLOOD
0.64,1,65.73,6916.043927052073,0.01,0.0,0.0,0.01,0.02,0.0,0.0,2,0,1,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.98,0.0,1.0,1.0,6071,60,125,60.71,6.521595826269223,60.71,1.44600868225E-4,100,42.53121212121215,DDOS-ICMP_FLOOD
20.0,6,64.0,145332.77893277892,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.890296936035156E-6,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,24541.00988824528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.0748119354248046E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,64.0,6778.782687396968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.475191116333E-4,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,12863.201153126627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.774114608764648E-5,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,51896.857213561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9278526306152344E-5,100,0.0,DDOS-UDP_FLOOD
8.0,17,64.0,15188.499004164403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.584882736206055E-5,100,0.0,DDOS-UDP_FLOOD
8.0,17,64.0,6880.87144825776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.453399658203E-4,100,0.0,DOS-UDP_FLOOD
0.0,1,64.0,31279.76732045641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.21197509765625E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,15868.280871670702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.3018798828125E-5,100,0.0,DDOS-SYN_FLOOD
19.88,6,64.58,20272.13146447559,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6045,60,105,60.45,4.500000000000011,60.45,4.933834075927734E-5,100,20.250000000000096,DDOS-PSHACK_FLOOD
